0,0,2.0341
4.0016e-07,0,1.7591
8.0032e-07,0,1.7874
1.2005e-06,0,2.1569
1.6006e-06,0,1.9477
2.0008e-06,0,1.9481
2.401e-06,0,1.8108
2.8011e-06,0,2.0382
3.2013e-06,0,2.1852
3.6014e-06,0,1.8276
4.0016e-06,0,2.0728
4.4018e-06,0,2.0539
4.8019e-06,0,1.8857
5.2021e-06,0,1.9958
5.6022e-06,0,2.0531
6.0024e-06,0,2.2149
6.4026e-06,0,1.9268
6.8027e-06,0,1.9324
7.2029e-06,0,2.1393
7.603e-06,0,1.9415
8.0032e-06,0,1.8559
8.4034e-06,0,2.0733
8.8035e-06,0,1.9922
9.2037e-06,0,2.0078
9.6038e-06,0,2.229
1.0004e-05,0,1.9252
1.0404e-05,0,2.0408
1.0804e-05,0,1.8072
1.1204e-05,0,2.1021
1.1605e-05,0,2.1411
1.2005e-05,0,2.0045
1.2405e-05,0,1.9585
1.2805e-05,0,2.0722
1.3205e-05,0,1.9795
1.3605e-05,0,2.078
1.4006e-05,0,1.8849
1.4406e-05,0,1.8739
1.4806e-05,0,1.8336
1.5206e-05,0,2.0083
1.5606e-05,0,1.9945
1.6006e-05,0,2.0172
1.6407e-05,0,2.0509
1.6807e-05,0,2.0616
1.7207e-05,0,1.95
1.7607e-05,0,2.0251
1.8007e-05,0,2.0071
1.8407e-05,0,1.9779
1.8808e-05,0,2.0831
1.9208e-05,0,2.0605
1.9608e-05,0,2.0118
2.0008e-05,0,1.6867
2.0408e-05,0,1.9172
2.0808e-05,0,1.9434
2.1208e-05,0,2.1137
2.1609e-05,0,2.0296
2.2009e-05,0,2.0606
2.2409e-05,0,1.9724
2.2809e-05,0,2.1714
2.3209e-05,0,2.1314
2.3609e-05,0,1.9657
2.401e-05,0,2.0735
2.441e-05,0,1.9887
2.481e-05,0,1.8742
2.521e-05,0,1.9188
2.561e-05,0,1.9301
2.601e-05,0,2.0482
2.6411e-05,0,1.9678
2.6811e-05,0,1.7714
2.7211e-05,0,2.0152
2.7611e-05,0,2.0161
2.8011e-05,0,2.0189
2.8411e-05,0,1.9938
2.8812e-05,0,2.1575
2.9212e-05,0,1.9077
2.9612e-05,0,1.9273
3.0012e-05,0,1.9185
3.0412e-05,0,2.0445
3.0812e-05,0,1.9343
3.1212e-05,0,2.1115
3.1613e-05,0,2.1013
3.2013e-05,0,1.9988
3.2413e-05,0,2.1297
3.2813e-05,0,2.119
3.3213e-05,0,2.0277
3.3613e-05,0,2.0335
3.4014e-05,0,2.162
3.4414e-05,0,2.2549
3.4814e-05,0,2.0423
3.5214e-05,0,1.9116
3.5614e-05,0,1.8319
3.6014e-05,0,1.9721
3.6415e-05,0,1.953
3.6815e-05,0,2.0252
3.7215e-05,0,1.9551
3.7615e-05,0,1.9178
3.8015e-05,0,2.0001
3.8415e-05,0,1.9869
3.8816e-05,0,1.902
3.9216e-05,0,2.0931
3.9616e-05,0,2.0088
4.0016e-05,0,1.9613
4.0416e-05,0,1.9195
4.0816e-05,0,1.9727
4.1216e-05,0,1.9918
4.1617e-05,0,1.9791
4.2017e-05,0,1.9208
4.2417e-05,0,2.0571
4.2817e-05,0,1.9337
4.3217e-05,0,1.932
4.3617e-05,0,2.0161
4.4018e-05,0,2.0255
4.4418e-05,0,2.1541
4.4818e-05,0,1.9941
4.5218e-05,0,1.9901
4.5618e-05,0,2.0001
4.6018e-05,0,2.1337
4.6419e-05,0,1.9451
4.6819e-05,0,2.0961
4.7219e-05,0,2.0979
4.7619e-05,0,1.7797
4.8019e-05,0,1.937
4.8419e-05,0,2.1002
4.882e-05,0,2.2104
4.922e-05,0,1.9739
4.962e-05,0,2.091
5.002e-05,0,2.1246
5.042e-05,0,2.0887
5.082e-05,0,2.0036
5.122e-05,0,2.0486
5.1621e-05,0,1.9815
5.2021e-05,0,1.8703
5.2421e-05,0,1.8765
5.2821e-05,0,1.898
5.3221e-05,0,2.2325
5.3621e-05,0,1.9922
5.4022e-05,0,2.1059
5.4422e-05,0,2.0575
5.4822e-05,0,1.9874
5.5222e-05,0,1.9888
5.5622e-05,0,2.0634
5.6022e-05,0,2.012
5.6423e-05,0,1.9727
5.6823e-05,0,1.9323
5.7223e-05,0,1.912
5.7623e-05,0,2.1327
5.8023e-05,0,2.0414
5.8423e-05,0,2.0147
5.8824e-05,0,2.1706
5.9224e-05,0,1.8987
5.9624e-05,0,2.0587
6.0024e-05,0,2.0726
6.0424e-05,0,1.8796
6.0824e-05,0,2.0733
6.1224e-05,0,2.1161
6.1625e-05,0,1.9297
6.2025e-05,0,2.0129
6.2425e-05,0,1.9384
6.2825e-05,0,1.9306
6.3225e-05,0,2.0057
6.3625e-05,0,2.0415
6.4026e-05,0,1.9942
6.4426e-05,0,2.2219
6.4826e-05,0,1.9722
6.5226e-05,0,2.1579
6.5626e-05,0,1.8445
6.6026e-05,0,2.1251
6.6427e-05,0,1.9132
6.6827e-05,0,1.9522
6.7227e-05,0,2.0439
6.7627e-05,0,2.0779
6.8027e-05,0,2.0423
6.8427e-05,0,2.0895
6.8828e-05,0,2.0016
6.9228e-05,0,1.9706
6.9628e-05,0,2.0123
7.0028e-05,0,1.9181
7.0428e-05,0,2.0556
7.0828e-05,0,1.9602
7.1228e-05,0,1.8797
7.1629e-05,0,2.0252
7.2029e-05,0,1.9586
7.2429e-05,0,2.1784
7.2829e-05,0,1.9573
7.3229e-05,0,2.0644
7.3629e-05,0,2.1281
7.403e-05,0,1.7953
7.443e-05,0,1.916
7.483e-05,0,2.0307
7.523e-05,0,2.0995
7.563e-05,0,2.0333
7.603e-05,0,1.8411
7.6431e-05,0,2.0441
7.6831e-05,0,2.1465
7.7231e-05,0,1.8454
7.7631e-05,0,1.8127
7.8031e-05,0,1.9746
7.8431e-05,0,2.1928
7.8832e-05,0,2.0899
7.9232e-05,0,2.14
7.9632e-05,0,2.0878
8.0032e-05,0,2.0413
8.0432e-05,0,2.0178
8.0832e-05,0,1.983
8.1232e-05,0,1.9775
8.1633e-05,0,1.763
8.2033e-05,0,1.8311
8.2433e-05,0,2.0932
8.2833e-05,0,2.0945
8.3233e-05,0,1.9308
8.3633e-05,0,1.9519
8.4034e-05,0,1.9563
8.4434e-05,0,2.0371
8.4834e-05,0,1.8975
8.5234e-05,0,1.8431
8.5634e-05,0,1.9724
8.6034e-05,0,1.933
8.6435e-05,0,2.052
8.6835e-05,0,1.9747
8.7235e-05,0,2.1793
8.7635e-05,0,2.0035
8.8035e-05,0,2.1146
8.8435e-05,0,2.003
8.8836e-05,0,1.969
8.9236e-05,0,1.8465
8.9636e-05,0,2.0462
9.0036e-05,0,1.9582
9.0436e-05,0,2.0142
9.0836e-05,0,2.0587
9.1236e-05,0,2.1148
9.1637e-05,0,1.9948
9.2037e-05,0,1.8296
9.2437e-05,0,1.867
9.2837e-05,0,1.9414
9.3237e-05,0,2.0031
9.3637e-05,0,1.9561
9.4038e-05,0,2.0775
9.4438e-05,0,2.1193
9.4838e-05,0,2.0372
9.5238e-05,0,1.9767
9.5638e-05,0,1.8935
9.6038e-05,0,2.0644
9.6439e-05,0,1.8605
9.6839e-05,0,2.068
9.7239e-05,0,2.0447
9.7639e-05,0,1.9591
9.8039e-05,0,2.0099
9.8439e-05,0,1.9819
9.884e-05,0,1.956
9.924e-05,0,2.0224
9.964e-05,0,2.0812
0.00010004,1,1.9884
0.00010044,1,1.9652
0.00010084,1,1.9855
0.00010124,1,1.9663
0.00010164,1,2.0583
0.00010204,1,2.0778
0.00010244,1,2.0984
0.00010284,1,1.9082
0.00010324,1,2.1001
0.00010364,1,1.9673
0.00010404,1,2.1367
0.00010444,1,2.1409
0.00010484,1,1.8382
0.00010524,1,1.9715
0.00010564,1,2.0879
0.00010604,1,2.0035
0.00010644,1,2.0355
0.00010684,1,1.8556
0.00010724,1,2.0213
0.00010764,1,2.1094
0.00010804,1,2.0659
0.00010844,1,2.0673
0.00010884,1,1.8418
0.00010924,1,2.0449
0.00010964,1,1.9613
0.00011004,1,2.0565
0.00011044,1,1.8887
0.00011084,1,2.03
0.00011124,1,1.913
0.00011164,1,1.9631
0.00011204,1,2.1991
0.00011244,1,1.8733
0.00011285,1,1.9991
0.00011325,1,1.9103
0.00011365,1,2.1649
0.00011405,1,2.0493
0.00011445,1,1.8163
0.00011485,1,2.1596
0.00011525,1,1.8971
0.00011565,1,1.8905
0.00011605,1,2.0676
0.00011645,1,2.1284
0.00011685,1,2.0167
0.00011725,1,1.8683
0.00011765,1,1.9126
0.00011805,1,1.9555
0.00011845,1,1.8878
0.00011885,1,2.1526
0.00011925,1,2.107
0.00011965,1,1.8878
0.00012005,1,1.9555
0.00012045,1,1.7357
0.00012085,1,1.9727
0.00012125,1,2.065
0.00012165,1,2.117
0.00012205,1,1.756
0.00012245,1,2.0755
0.00012285,1,1.8553
0.00012325,1,1.8909
0.00012365,1,2.1252
0.00012405,1,2.1353
0.00012445,1,1.9797
0.00012485,1,2.1004
0.00012525,1,2.0481
0.00012565,1,1.9509
0.00012605,1,2.1665
0.00012645,1,1.9587
0.00012685,1,2.042
0.00012725,1,2.0871
0.00012765,1,2.0975
0.00012805,1,2.0472
0.00012845,1,2.0442
0.00012885,1,1.9829
0.00012925,1,1.9328
0.00012965,1,2.1224
0.00013005,1,2.0334
0.00013045,1,1.9426
0.00013085,1,2.1733
0.00013125,1,1.9739
0.00013165,1,2.2271
0.00013205,1,2.1067
0.00013245,1,1.9669
0.00013285,1,2.1823
0.00013325,1,2.0872
0.00013365,1,2.012
0.00013405,1,1.9185
0.00013445,1,2.2757
0.00013485,1,2.2229
0.00013525,1,2.0545
0.00013565,1,2.0869
0.00013605,1,2.2271
0.00013645,1,1.9983
0.00013685,1,2.3611
0.00013725,1,2.533
0.00013766,1,2.2869
0.00013806,1,2.3195
0.00013846,1,2.1646
0.00013886,1,2.403
0.00013926,1,2.4674
0.00013966,1,2.3312
0.00014006,1,2.4194
0.00014046,1,2.5501
0.00014086,1,2.299
0.00014126,1,2.3531
0.00014166,1,2.4135
0.00014206,1,2.4323
0.00014246,1,2.4153
0.00014286,1,2.432
0.00014326,1,2.3996
0.00014366,1,2.3135
0.00014406,1,2.462
0.00014446,1,2.4304
0.00014486,1,2.4206
0.00014526,1,2.5193
0.00014566,1,2.8018
0.00014606,1,2.707
0.00014646,1,2.3539
