0,0,20
4.0016e-09,0,20
8.0032e-09,0,20
1.2005e-08,0,20
1.6006e-08,0,20
2.0008e-08,0,20
2.401e-08,0,20
2.8011e-08,0,20
3.2013e-08,0,20
3.6014e-08,0,20
4.0016e-08,0,20
4.4018e-08,0,20
4.8019e-08,0,20
5.2021e-08,0,20
5.6022e-08,0,20
6.0024e-08,0,20
6.4026e-08,0,20
6.8027e-08,0,20
7.2029e-08,0,20
7.603e-08,0,20
8.0032e-08,0,20
8.4034e-08,0,20
8.8035e-08,0,20
9.2037e-08,0,20
9.6038e-08,0,20
1.0004e-07,0,20
1.0404e-07,0,20
1.0804e-07,0,20
1.1204e-07,0,20
1.1605e-07,0,20
1.2005e-07,0,20
1.2405e-07,0,20
1.2805e-07,0,20
1.3205e-07,0,20
1.3605e-07,0,20
1.4006e-07,0,20
1.4406e-07,0,20
1.4806e-07,0,20
1.5206e-07,0,20
1.5606e-07,0,20
1.6006e-07,0,20
1.6407e-07,0,20
1.6807e-07,0,20
1.7207e-07,0,20
1.7607e-07,0,20
1.8007e-07,0,20
1.8407e-07,0,20
1.8808e-07,0,20
1.9208e-07,0,20
1.9608e-07,0,20
2.0008e-07,0,20
2.0408e-07,0,20
2.0808e-07,0,20
2.1208e-07,0,20
2.1609e-07,0,20
2.2009e-07,0,20
2.2409e-07,0,20
2.2809e-07,0,20
2.3209e-07,0,20
2.3609e-07,0,20
2.401e-07,0,20
2.441e-07,0,20
2.481e-07,0,20
2.521e-07,0,20
2.561e-07,0,20
2.601e-07,0,20
2.6411e-07,0,20
2.6811e-07,0,20
2.7211e-07,0,20
2.7611e-07,0,20
2.8011e-07,0,20
2.8411e-07,0,20
2.8812e-07,0,20
2.9212e-07,0,20
2.9612e-07,0,20
3.0012e-07,0,20
3.0412e-07,0,20
3.0812e-07,0,20
3.1212e-07,0,20
3.1613e-07,0,20
3.2013e-07,0,20
3.2413e-07,0,20
3.2813e-07,0,20
3.3213e-07,0,20
3.3613e-07,0,20
3.4014e-07,0,20
3.4414e-07,0,20
3.4814e-07,0,20
3.5214e-07,0,20
3.5614e-07,0,20
3.6014e-07,0,20
3.6415e-07,0,20
3.6815e-07,0,20
3.7215e-07,0,20
3.7615e-07,0,20
3.8015e-07,0,20
3.8415e-07,0,20
3.8816e-07,0,20
3.9216e-07,0,20
3.9616e-07,0,20
4.0016e-07,0,20
4.0416e-07,0,20
4.0816e-07,0,20
4.1216e-07,0,20
4.1617e-07,0,20
4.2017e-07,0,20
4.2417e-07,0,20
4.2817e-07,0,20
4.3217e-07,0,20
4.3617e-07,0,20
4.4018e-07,0,20
4.4418e-07,0,20
4.4818e-07,0,20
4.5218e-07,0,20
4.5618e-07,0,20
4.6018e-07,0,20
4.6419e-07,0,20
4.6819e-07,0,20
4.7219e-07,0,20
4.7619e-07,0,20
4.8019e-07,0,20
4.8419e-07,0,20
4.882e-07,0,20
4.922e-07,0,20
4.962e-07,0,20
5.002e-07,0,20
5.042e-07,0,20
5.082e-07,0,20
5.122e-07,0,20
5.1621e-07,0,20
5.2021e-07,0,20
5.2421e-07,0,20
5.2821e-07,0,20
5.3221e-07,0,20
5.3621e-07,0,20
5.4022e-07,0,20
5.4422e-07,0,20
5.4822e-07,0,20
5.5222e-07,0,20
5.5622e-07,0,20
5.6022e-07,0,20
5.6423e-07,0,20
5.6823e-07,0,20
5.7223e-07,0,20
5.7623e-07,0,20
5.8023e-07,0,20
5.8423e-07,0,20
5.8824e-07,0,20
5.9224e-07,0,20
5.9624e-07,0,20
6.0024e-07,0,20
6.0424e-07,0,20
6.0824e-07,0,20
6.1224e-07,0,20
6.1625e-07,0,20
6.2025e-07,0,20
6.2425e-07,0,20
6.2825e-07,0,20
6.3225e-07,0,20
6.3625e-07,0,20
6.4026e-07,0,20
6.4426e-07,0,20
6.4826e-07,0,20
6.5226e-07,0,20
6.5626e-07,0,20
6.6026e-07,0,20
6.6427e-07,0,20
6.6827e-07,0,20
6.7227e-07,0,20
6.7627e-07,0,20
6.8027e-07,0,20
6.8427e-07,0,20
6.8828e-07,0,20
6.9228e-07,0,20
6.9628e-07,0,20
7.0028e-07,0,20
7.0428e-07,0,20
